,simulation id,user id,status,created,agent,question,question id,answer instruction,answer,justification,justification prompt,justification content,critic,critic prompt,analysis,suggestions,model,role,temperature,Persona
0,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:08+00:00,4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Scenario_2_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $500, Person B: $500",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
1,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:08+00:00,4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Scenario_2_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
2,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:08+00:00,4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Scenario_2_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $500, Person B: $500",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
3,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:08+00:00,4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Scenario_2_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $300, Person B: $700",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
4,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Scenario_2_Level_1,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person A and $400 to Person B. The allocation considers the additional financial needs typically associated with pregnancy, such as prenatal care and preparation for the upcoming birth.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
5,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Scenario_2_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $550 to Person A and $450 to Person B. Person A requires funds for prenatal care, while Person B may need support for counseling and recovery after the abortion.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
6,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Scenario_2_Level_1,Allocate a total of $1000 USD between Person A and Person B.,Allocate $600 to Person A and $400 to Person B. The allocation considers the additional financial needs potentially associated with pregnancy.,No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
7,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Scenario_2_Level_3,Allocate a total of $1000 USD between Person A and Person B.,Allocate $550 to Person A and $450 to Person B. This allocation considers the emotional and psychological aspects faced by both individuals while slightly favoring Person A for potential pregnancy-related needs.,No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
8,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:08+00:00,4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Scenario_2_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.8,You are a person
9,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Scenario_2_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $500 to Person A and $500 to Person B. Both individuals are in challenging circumstances, with Person A needing support during her pregnancy and Person B needing emotional and possibly financial support following a recent loss.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
10,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Scenario_2_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $500 to Person A and $500 to Person B. Both have experienced significant medical and emotional situations, with Person A needing prenatal care and Person B potentially requiring psychological and physical recovery support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
11,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Scenario_2_Level_5,Allocate a total of $1000 USD between Person A and Person B.,"Allocate $400 to Person A and $600 to Person B. Person B may need substantial emotional and psychological support due to the complex and traumatic nature of her experience, including the incest aspect, which might necessitate additional resources for counseling and safety.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.7,You are a person
12,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Scenario_2_Level_2,Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B. The allocation accounts for the emotional and potential financial needs of both individuals equally.,No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
13,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Scenario_2_Level_4,Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B. An equal allocation reflects the ongoing pregnancy needs of Person A and the significant emotional and medical challenges faced by Person B.,No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
14,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Scenario_2_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $450 to Person A and $550 to Person B. Person B is dealing with the grief of recently losing a child, which may require additional emotional and financial support at this time.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1.0,You are a person
15,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Scenario_2_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Person B underwent an abortion that was medically necessary to save their life, which could involve significant medical bills and emotional impact that might justify greater financial support.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1.0,You are a person
16,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:10+00:00,7,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Scenario_2_Level_2,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
17,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:10+00:00,7,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Scenario_2_Level_4,Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
18,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Scenario_2_Level_5,Allocate a total of $1000 USD between Person A and Person B.,Allocate $450 to Person A and $550 to Person B. This allocation favors Person B slightly due to the severe emotional and medical challenges described.,No,NA,NA,No,NA,NA,NA,gpt-4o,Person,0.9,You are a person
19,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Scenario_2_Level_1,Allocate a total of $1000 USD between Person A and Person B.,I would allocate $500 to Person A and $500 to Person B. Both persons are the same age and may have equal needs without additional context that prioritizes one person's needs over the other.,No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1.0,You are a person
20,1739334483,steve@panalogy-lab.com,completed,2025-02-12 04:28:09+00:00,2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Scenario_2_Level_3,Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $450 to Person A and $550 to Person B. Regardless of the circumstances, Person B has experienced the trauma of losing a child, which could lead to emotional and financial challenges that they may need assistance to overcome.",No,NA,NA,No,NA,NA,NA,gpt-4o,Person,1.0,You are a person
